GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - No schooling completed,Margin of Error; Total: - No schooling completed,Estimate; Total: - Nursery school,Margin of Error; Total: - Nursery school,Estimate; Total: - Kindergarten,Margin of Error; Total: - Kindergarten,Estimate; Total: - 1st grade,Margin of Error; Total: - 1st grade,Estimate; Total: - 2nd grade,Margin of Error; Total: - 2nd grade,Estimate; Total: - 3rd grade,Margin of Error; Total: - 3rd grade,Estimate; Total: - 4th grade,Margin of Error; Total: - 4th grade,Estimate; Total: - 5th grade,Margin of Error; Total: - 5th grade,Estimate; Total: - 6th grade,Margin of Error; Total: - 6th grade,Estimate; Total: - 7th grade,Margin of Error; Total: - 7th grade,Estimate; Total: - 8th grade,Margin of Error; Total: - 8th grade,Estimate; Total: - 9th grade,Margin of Error; Total: - 9th grade,Estimate; Total: - 10th grade,Margin of Error; Total: - 10th grade,Estimate; Total: - 11th grade,Margin of Error; Total: - 11th grade,"Estimate; Total: - 12th grade, no diploma","Margin of Error; Total: - 12th grade, no diploma",Estimate; Total: - Regular high school diploma,Margin of Error; Total: - Regular high school diploma,Estimate; Total: - GED or alternative credential,Margin of Error; Total: - GED or alternative credential,"Estimate; Total: - Some college, less than 1 year","Margin of Error; Total: - Some college, less than 1 year","Estimate; Total: - Some college, 1 or more years, no degree","Margin of Error; Total: - Some college, 1 or more years, no degree",Estimate; Total: - Associate's degree,Margin of Error; Total: - Associate's degree,Estimate; Total: - Bachelor's degree,Margin of Error; Total: - Bachelor's degree,Estimate; Total: - Master's degree,Margin of Error; Total: - Master's degree,Estimate; Total: - Professional school degree,Margin of Error; Total: - Professional school degree,Estimate; Total: - Doctorate degree,Margin of Error; Total: - Doctorate degree
1400000US36047043800,36047043800,"Census Tract 438, Kings County, New York",1778,221,66,45,0,12,12,19,0,12,29,45,29,45,0,12,16,27,6,9,6,10,69,36,59,55,73,56,45,49,82,64,399,118,17,21,92,51,101,48,149,68,365,110,129,50,11,18,23,36
1400000US36047043900,36047043900,"Census Tract 439, Kings County, New York",2707,354,158,106,0,12,0,12,0,12,12,24,19,28,47,51,135,88,232,148,61,60,82,57,175,125,146,101,68,59,151,109,576,225,146,72,26,30,218,94,114,61,182,98,111,89,48,52,0,12
1400000US36047044000,36047044000,"Census Tract 440, Kings County, New York",1537,162,24,30,11,17,0,12,0,12,0,12,13,19,18,28,0,12,70,53,0,12,7,9,16,25,55,43,0,12,54,40,469,90,55,33,41,25,100,62,129,67,318,123,138,54,5,7,14,10
1400000US36047044100,36047044100,"Census Tract 441, Kings County, New York",3907,391,183,104,0,17,0,17,0,17,132,66,177,101,38,48,101,75,836,257,77,69,62,52,265,148,167,112,129,95,192,95,582,173,82,53,83,72,174,69,104,63,411,163,112,96,0,17,0,17
1400000US36047044200,36047044200,"Census Tract 442, Kings County, New York",1486,173,0,12,0,12,0,12,15,23,0,12,5,7,0,12,42,45,0,12,25,31,32,44,0,12,0,12,0,12,19,19,396,152,24,25,26,28,188,99,100,57,312,124,242,87,46,36,14,20
1400000US36047044300,36047044300,"Census Tract 443, Kings County, New York",3705,406,186,130,0,17,0,17,15,26,24,39,47,44,49,52,103,71,678,241,108,79,162,87,144,95,175,97,239,103,123,89,410,177,65,40,96,68,262,89,183,94,446,167,109,57,51,41,30,37
1400000US36047044400,36047044400,"Census Tract 444, Kings County, New York",1964,230,45,64,0,12,0,12,0,12,0,12,23,36,0,12,14,23,0,12,0,12,65,51,5,8,15,18,0,12,11,12,535,224,0,12,113,57,317,93,111,65,458,115,170,63,56,36,26,26
1400000US36047044500,36047044500,"Census Tract 445, Kings County, New York",2996,359,56,45,0,12,0,12,45,52,10,16,13,18,38,47,90,89,274,160,62,58,61,45,189,86,98,64,46,46,243,153,584,165,75,58,42,35,153,73,115,49,597,198,153,66,52,35,0,12
1400000US36047044600,36047044600,"Census Tract 446, Kings County, New York",1427,179,54,34,0,12,5,10,0,12,28,26,0,12,0,12,26,24,51,36,0,12,50,41,77,62,28,26,14,22,95,68,266,109,26,28,12,18,84,39,36,38,257,95,122,68,138,126,58,44
1400000US36047044700,36047044700,"Census Tract 447, Kings County, New York",1532,201,18,20,0,12,0,12,23,36,0,12,0,12,27,40,34,48,84,70,43,43,53,61,0,12,104,47,79,71,18,26,359,160,49,43,10,15,123,67,103,67,261,90,132,76,6,10,6,9
1400000US36047044800,36047044800,"Census Tract 448, Kings County, New York",1158,127,17,19,0,12,0,12,0,12,24,23,0,12,0,12,0,12,24,27,0,12,11,16,3,6,30,33,0,12,32,29,245,107,29,26,51,34,125,53,78,39,279,121,183,67,24,26,3,5
1400000US36047044900,36047044900,"Census Tract 449, Kings County, New York",2259,361,85,51,0,12,0,12,0,12,0,12,9,16,16,25,34,34,15,19,31,31,70,73,61,70,57,69,122,82,67,45,622,190,130,105,179,111,341,128,98,75,252,93,65,55,0,12,5,8
1400000US36047045000,36047045000,"Census Tract 450, Kings County, New York",410,173,30,45,0,12,0,12,0,12,0,12,0,12,0,12,0,12,4,6,0,12,4,6,4,6,0,12,0,12,0,12,166,127,8,12,58,52,23,17,4,5,75,46,4,6,7,8,23,19
1400000US36047045200,36047045200,"Census Tract 452, Kings County, New York",1480,158,12,15,0,12,0,12,0,12,9,13,0,12,0,12,5,9,13,20,0,12,7,10,0,12,35,36,0,12,39,26,402,105,10,14,31,22,306,86,56,38,311,103,229,85,5,8,10,15
1400000US36047045300,36047045300,"Census Tract 453, Kings County, New York",1457,391,57,61,0,12,0,12,0,12,0,12,0,12,0,12,54,61,120,86,29,30,25,44,43,38,54,47,123,86,59,57,152,123,59,55,48,43,97,51,40,33,324,92,149,42,24,21,0,12
1400000US36047045400,36047045400,"Census Tract 454, Kings County, New York",995,148,29,22,0,12,0,12,0,12,0,12,0,12,0,12,18,28,0,12,8,13,0,12,3,7,18,22,16,20,0,12,258,97,24,21,54,49,140,76,75,78,173,56,148,69,19,16,12,20
